Selling_Price(lakhs),Kms_Driven,fuel,seller_type,transmission,Past_Owners,mileage,Present_Price(lakhs),age
2.51,43000,Petrol,Individual,Manual,2.0,26.59,8.0,6
2.5,110000,Petrol,Individual,Manual,2.0,16.1,5.29,10
1.0,100000,Petrol,Individual,Manual,2.0,16.0,5.37,12
4.5,64000,Petrol,Individual,Manual,1.0,15.96,5.75,5
5.75,96000,Diesel,Individual,Manual,1.0,11.57,7.5,4
4.0,96000,Diesel,Individual,Manual,1.0,16.1,16.73,8
4.8,7600,Petrol,Individual,Manual,1.0,17.5,6.0,2
4.9,7000,Petrol,Individual,Manual,1.0,28.4,9.93,2
1.5,120000,Diesel,Individual,Manual,2.0,16.0,8.41,14
6.0,50000,Diesel,Individual,Manual,1.0,25.8,6.15,4
5.0,50000,Diesel,Individual,Manual,2.0,19.3,10.0,6
4.25,80000,Diesel,Individual,Manual,1.0,22.9,11.49,6
3.6,34000,Petrol,Individual,Manual,1.0,12.8,8.19,6
2.9,80000,Petrol,Individual,Manual,2.0,19.7,16.73,9
4.0,72000,Diesel,Individual,Manual,1.0,15.0,6.55,10
0.7,20000,Diesel,Individual,Manual,1.0,12.8,16.73,18
3.2,70000,Diesel,Individual,Manual,2.0,14.0,9.79,9
9.75,30000,Diesel,Individual,Manual,1.0,23.4,8.41,2
7.55,29340,Diesel,Individual,Manual,1.0,21.1,8.41,7
2.15,120000,Diesel,Individual,Manual,1.0,24.3,5.31,10
1.9,70000,Petrol,Individual,Manual,2.0,18.9,16.73,14
6.75,24265,Petrol,Dealer,Manual,1.0,20.92,8.41,3
4.39,81000,Diesel,Dealer,Manual,1.0,28.4,4.58,7
4.1,35000,Petrol,Individual,Manual,1.0,19.0,6.58,8
3.5,15000,Petrol,Individual,Manual,1.0,16.8,8.41,2
1.35,49000,Diesel,Individual,Manual,3.0,22.74,9.99,9
5.2,70000,Diesel,Individual,Manual,2.0,19.4,8.41,7
2.35,50000,Petrol,Individual,Manual,1.0,21.12,9.0,11
0.8,50000,Petrol,Individual,Manual,3.0,19.0,10.47,16
1.89,93000,Petrol,Individual,Manual,2.0,17.0,14.78,15
5.5,120000,Diesel,Individual,Manual,1.0,15.1,13.68,4
2.6,110000,Diesel,Individual,Manual,2.0,13.1,0.0,10
6.5,50000,Diesel,Individual,Automatic,2.0,14.07,14.6,5
4.8,80000,Diesel,Individual,Manual,1.0,24.3,3.33,8
7.0,40000,Diesel,Individual,Manual,1.0,19.3,8.41,5
6.5,110000,Diesel,Individual,Manual,3.0,20.77,6.58,6
10.0,60000,Diesel,Individual,Automatic,1.0,19.4,9.93,5
10.8,12800,Petrol,Individual,Automatic,1.0,27.28,6.43,3
1.7,40000,Petrol,Individual,Manual,1.0,15.96,9.0,9
6.1,49000,Diesel,Individual,Manual,1.0,14.0,9.0,4
3.5,25000,Petrol,Individual,Manual,1.0,11.1,10.0,7
2.6,65000,Petrol,Individual,Manual,2.0,17.19,3.4,5
7.0,20000,Diesel,Individual,Manual,1.0,13.1,14.95,6
6.78,17000,Petrol,Individual,Manual,1.0,22.77,1.99,3
8.0,15000,Diesel,Individual,Manual,1.0,15.4,11.2,6
4.0,120000,Diesel,Individual,Manual,2.0,19.59,7.5,7
3.0,49000,Petrol,Individual,Manual,1.0,18.12,6.55,11
5.2,29000,Petrol,Individual,Manual,1.0,20.14,11.33,5
8.5,55000,Diesel,Individual,Automatic,1.0,26.59,11.2,4
3.0,40000,Petrol,Individual,Manual,1.0,24.0,4.48,6
3.5,120000,Petrol,Individual,Manual,2.0,17.0,10.47,11
8.92,10000,Diesel,Individual,Manual,1.0,24.0,6.35,2
2.85,70000,Diesel,Individual,Manual,2.0,16.3,4.98,9
6.2,90000,Diesel,Individual,Manual,1.0,12.55,9.54,5
7.5,90000,Diesel,Individual,Manual,1.0,15.4,8.41,4
2.7,35000,Petrol,Individual,Manual,1.0,18.25,2.5,5
5.6,90000,Diesel,Individual,Manual,1.0,18.49,3.33,7
3.0,40000,Petrol,Individual,Manual,2.0,28.09,5.75,9
3.0,40000,Petrol,Individual,Manual,2.0,21.79,7.5,9
5.7,20000,Petrol,Individual,Manual,1.0,11.1,8.41,3
2.2,80000,Diesel,Individual,Manual,1.0,24.7,14.95,10
2.6,99000,Petrol,Individual,Manual,2.0,20.14,8.19,9
6.0,7500,Petrol,Individual,Automatic,1.0,28.09,6.15,2
0.8,60000,Petrol,Individual,Manual,1.0,17.01,14.95,6
3.0,40800,Petrol,Individual,Manual,1.0,23.95,14.0,5
3.0,70000,Petrol,Individual,Manual,1.0,10.93,16.73,6
4.0,100000,Petrol,Individual,Manual,1.0,18.49,3.4,5
5.5,8588,Petrol,Individual,Manual,1.0,21.1,2.38,5
5.0,60000,Diesel,Individual,Manual,1.0,19.3,16.73,6
0.93,80000,Petrol,Individual,Manual,3.0,22.32,6.43,16
7.5,120000,Diesel,Individual,Manual,2.0,19.01,5.27,9
3.7,30000,Petrol,Individual,Manual,1.0,17.2,10.0,4
1.0,70000,Petrol,Individual,Manual,2.0,21.43,11.05,9
4.25,50000,Petrol,Individual,Manual,1.0,11.36,4.98,5
8.5,35000,Diesel,Individual,Manual,1.0,16.1,11.05,5
2.35,50000,Diesel,Individual,Manual,1.0,19.3,4.26,11
7.0,70000,Diesel,Individual,Manual,1.0,16.2,12.39,4
4.8,56000,Diesel,Individual,Manual,1.0,12.8,10.47,5
4.75,50000,Diesel,Individual,Manual,1.0,24.52,9.99,5
6.1,120000,Diesel,Individual,Manual,1.0,20.77,6.0,6
6.5,120000,Diesel,Individual,Manual,2.0,13.1,11.0,10
8.0,70000,Diesel,Individual,Manual,1.0,16.7,16.73,4
5.2,120000,Diesel,Individual,Manual,1.0,15.96,8.41,6
1.6,90000,Diesel,Individual,Manual,1.0,20.0,6.58,7
7.0,120000,Diesel,Individual,Manual,2.0,20.8,9.79,6
5.9,70000,Diesel,Individual,Manual,2.0,20.8,8.41,4
1.4,80000,Petrol,Individual,Manual,2.0,18.6,5.78,19
7.25,100000,Diesel,Individual,Manual,2.0,14.1,15.2,4
2.4,90000,Diesel,Individual,Manual,2.0,15.96,14.95,9
6.67,65000,Diesel,Individual,Manual,1.0,19.83,6.58,8
6.7,50000,Diesel,Individual,Manual,1.0,23.1,7.51,4
5.5,110000,Diesel,Individual,Manual,1.0,19.09,4.98,6
4.0,30000,Petrol,Individual,Manual,1.0,15.37,4.98,6
5.45,80000,Diesel,Individual,Manual,2.0,21.79,3.4,7
5.99,70000,Petrol,Individual,Manual,1.0,22.7,3.33,6
7.25,100000,Diesel,Individual,Manual,1.0,24.4,13.68,5
5.25,120000,Petrol,Individual,Manual,2.0,17.6,8.19,6
2.05,85000,Diesel,Individual,Manual,2.0,23.59,13.68,10
1.9,110000,Diesel,Individual,Manual,1.0,22.0,14.95,9
3.8,90000,Diesel,Individual,Manual,2.0,11.36,5.81,5
2.04,110000,Petrol,Individual,Manual,3.0,20.3,8.0,9
3.5,25000,Petrol,Individual,Manual,1.0,11.18,8.41,3
3.5,100000,Diesel,Individual,Manual,1.0,13.73,8.0,8
3.4,90000,Diesel,Individual,Manual,1.0,23.08,9.15,10
8.95,35000,Petrol,Individual,Manual,1.0,18.78,2.38,4
3.5,101200,Diesel,Individual,Manual,2.0,18.7,8.41,7
1.0,90000,Petrol,Individual,Manual,2.0,28.4,8.41,16
1.0,60000,Diesel,Individual,Manual,3.0,19.09,9.99,17
8.0,90000,Diesel,Individual,Manual,1.0,20.3,8.41,5
5.25,80000,Diesel,Individual,Manual,2.0,12.8,8.41,8
6.94,35000,Diesel,Individual,Manual,1.0,17.5,3.5,2
8.62,120000,Diesel,Individual,Automatic,1.0,21.76,9.54,5
6.5,50000,Diesel,Individual,Manual,1.0,13.68,16.73,4
3.1,70000,Diesel,Individual,Manual,2.0,25.5,8.51,10
3.6,97000,Diesel,Individual,Manual,1.0,16.05,8.41,8
2.4,90000,Diesel,Individual,Manual,2.0,23.0,11.2,10
4.75,100000,Diesel,Individual,Manual,2.0,17.0,11.2,11
1.0,60000,Petrol,Individual,Manual,3.0,18.49,9.93,14
2.0,110000,Petrol,Individual,Manual,3.0,11.4,6.0,12
4.5,70000,Diesel,Individual,Manual,1.0,17.2,8.41,7
8.0,51146,Diesel,Individual,Manual,1.0,22.0,6.0,4
2.15,40000,Petrol,Individual,Manual,1.0,22.77,8.8,10
7.6,50000,Diesel,Individual,Manual,1.0,22.32,1.99,4
4.16,80000,Diesel,Individual,Manual,1.0,13.22,4.48,6
1.95,120000,Petrol,Individual,Manual,1.0,22.95,2.38,10
3.25,23000,Petrol,Individual,Manual,1.0,15.96,4.26,4
1.45,70000,Petrol,Individual,Manual,2.0,19.7,11.61,11
6.75,23000,Diesel,Individual,Manual,1.0,17.6,8.8,3
3.4,30000,Petrol,Individual,Manual,2.0,18.49,8.41,5
3.4,50000,Diesel,Individual,Manual,1.0,18.49,14.95,10
2.6,40000,Petrol,Individual,Manual,1.0,23.01,14.0,7
3.5,80000,Diesel,Individual,Manual,1.0,13.6,5.81,10
10.0,15000,Petrol,Individual,Manual,1.0,17.0,11.2,2
6.0,40000,Petrol,Individual,Manual,1.0,17.1,10.47,3
8.0,25000,Petrol,Individual,Automatic,1.0,14.3,8.41,11
8.5,120000,Diesel,Individual,Manual,2.0,14.74,6.35,3
9.8,120000,Diesel,Individual,Manual,2.0,15.04,4.26,7
9.0,50000,Diesel,Individual,Automatic,2.0,13.68,9.15,3
3.1,120000,Diesel,Individual,Manual,2.0,15.6,10.99,11
2.25,70000,Diesel,Individual,Manual,2.0,11.36,11.49,8
2.8,55000,Petrol,Individual,Manual,1.0,28.09,16.53,6
4.77,85000,Petrol,Individual,Manual,3.0,17.88,8.41,16
5.9,70000,Petrol,Individual,Manual,3.0,17.3,4.98,6
7.5,70000,Diesel,Individual,Manual,1.0,19.7,4.98,5
6.9,52200,Diesel,Dealer,Manual,1.0,18.9,16.53,3
5.25,29000,Diesel,Dealer,Manual,2.0,16.1,6.0,4
5.4,60000,Diesel,Individual,Manual,2.0,13.6,4.48,8
10.0,112000,Diesel,Dealer,Manual,2.0,19.33,11.33,5
7.25,40000,Diesel,Dealer,Manual,1.0,18.0,3.4,4
3.55,60000,Petrol,Dealer,Manual,1.0,21.79,11.0,5
4.0,120000,Petrol,Individual,Manual,1.0,27.39,6.58,13
2.65,48000,Petrol,Dealer,Manual,1.0,18.2,4.46,6
6.5,40000,Diesel,Dealer,Manual,1.0,12.99,8.41,3
7.2,60000,Diesel,Individual,Manual,1.0,22.0,15.2,4
8.5,25000,Petrol,Individual,Manual,1.0,16.78,8.41,5
2.9,42000,Petrol,Individual,Manual,1.0,22.0,6.67,6
6.0,90000,Diesel,Individual,Automatic,2.0,16.78,4.26,5
3.0,90000,Diesel,Individual,Manual,2.0,16.78,15.0,10
2.25,110000,Diesel,Individual,Manual,2.0,19.0,6.43,9
2.4,70000,Diesel,Individual,Manual,2.0,14.3,16.73,12
4.7,70000,Diesel,Individual,Manual,2.0,24.4,16.73,7
4.5,90000,Diesel,Individual,Manual,1.0,22.74,8.0,9
0.9,90000,Diesel,Individual,Manual,3.0,22.9,16.53,14
4.5,120000,Diesel,Individual,Manual,2.0,25.32,8.41,11
4.0,107500,Diesel,Individual,Manual,2.0,21.04,15.2,9
9.25,79000,Diesel,Dealer,Manual,1.0,22.9,10.47,5
3.0,110000,Diesel,Individual,Manual,2.0,11.0,7.82,14
3.2,70000,Diesel,Individual,Manual,2.0,19.3,4.14,11
0.99,100000,Diesel,Individual,Manual,2.0,18.9,5.27,27
7.8,50000,Diesel,Individual,Manual,2.0,24.3,9.0,5
1.0,120000,Petrol,Individual,Manual,3.0,13.68,10.99,15
2.1,35000,Petrol,Individual,Manual,2.0,25.1,10.47,7
3.75,80000,Diesel,Individual,Manual,1.0,21.1,9.15,6
7.86,7720,Petrol,Individual,Manual,1.0,25.2,6.51,2
10.0,50000,Diesel,Individual,Manual,1.0,25.8,5.78,7
1.2,60000,Diesel,Individual,Manual,2.0,16.5,8.0,19
7.5,100000,Diesel,Individual,Manual,1.0,25.44,5.18,5
5.5,57882,Petrol,Individual,Manual,1.0,18.1,8.41,5
7.0,35000,Petrol,Individual,Manual,1.0,12.8,5.37,6
5.5,30000,Diesel,Individual,Manual,1.0,24.5,6.43,6
4.0,10000,Petrol,Individual,Manual,1.0,21.43,6.43,3
2.9,30000,Petrol,Individual,Manual,2.0,19.81,15.2,6
3.0,35000,Petrol,Individual,Manual,2.0,21.12,16.73,6
2.2,25000,Petrol,Individual,Manual,1.0,18.6,6.35,12
2.7,31100,Petrol,Dealer,Manual,1.0,22.74,8.8,4
4.55,42312,Diesel,Dealer,Manual,1.0,23.57,4.46,7
3.0,72000,Petrol,Dealer,Manual,1.0,23.4,4.98,10
4.8,54891,Diesel,Dealer,Manual,1.0,24.3,9.93,7
10.0,30000,Diesel,Individual,Automatic,1.0,14.1,9.79,3
5.0,5000,Petrol,Individual,Manual,1.0,15.42,8.0,2
8.0,117000,Diesel,Dealer,Automatic,1.0,22.54,7.64,8
10.0,75010,Diesel,Dealer,Automatic,1.0,22.54,16.73,8
2.45,100000,Diesel,Dealer,Manual,1.0,20.92,8.41,9
6.25,4337,Petrol,Dealer,Automatic,1.0,17.0,9.0,2
5.6,14495,Petrol,Dealer,Manual,1.0,20.5,11.05,3
7.0,30000,Diesel,Individual,Manual,1.0,26.59,16.73,2
2.2,80000,Diesel,Individual,Manual,1.0,21.9,11.05,8
4.5,70000,Diesel,Individual,Manual,1.0,25.0,11.49,4
5.25,19723,Petrol,Dealer,Automatic,1.0,22.1,11.49,4
8.75,30000,Diesel,Dealer,Automatic,1.0,16.0,11.0,4
8.85,39000,Diesel,Dealer,Manual,1.0,16.25,8.41,4
6.8,64000,Petrol,Dealer,Automatic,1.0,21.7,11.49,6
9.6,42000,Diesel,Dealer,Manual,1.0,20.0,15.2,4
8.9,55000,Diesel,Dealer,Manual,1.0,27.39,9.15,3
10.25,15000,Petrol,Dealer,Automatic,1.0,21.79,11.0,2
6.75,69000,Petrol,Dealer,Automatic,1.0,24.7,11.0,5
7.0,80000,Petrol,Dealer,Manual,1.0,16.2,5.31,4
10.5,70000,Diesel,Dealer,Manual,1.0,20.0,4.98,4
4.0,100000,Diesel,Individual,Manual,1.0,14.0,12.8,5
4.0,100000,Diesel,Individual,Manual,1.0,19.1,9.79,10
8.05,49900,Petrol,Dealer,Manual,1.0,19.7,8.0,5
4.85,55380,Petrol,Dealer,Manual,1.0,19.7,16.73,6
8.11,11000,Petrol,Dealer,Manual,1.0,16.5,9.1,3
5.75,50000,Petrol,Individual,Automatic,1.0,18.6,3.4,6
6.45,11000,Petrol,Dealer,Automatic,1.0,13.5,16.73,5
6.5,18816,Petrol,Dealer,Manual,1.0,21.27,16.73,4
9.25,18000,Petrol,Dealer,Automatic,1.0,16.1,4.14,4
8.95,9654,Petrol,Dealer,Automatic,1.0,21.12,9.0,2
1.75,11000,Petrol,Dealer,Manual,1.0,23.1,9.99,10
3.4,24300,Petrol,Dealer,Manual,1.0,10.9,3.5,9
8.1,47747,Diesel,Dealer,Manual,1.0,23.0,3.5,4
10.25,8000,Diesel,Dealer,Automatic,1.0,24.3,11.33,3
9.1,70000,Diesel,Individual,Manual,2.0,15.0,6.55,8
3.0,60000,Diesel,Individual,Manual,2.0,17.8,6.0,5
1.2,80000,Petrol,Individual,Manual,2.0,13.0,4.22,17
4.9,45900,Petrol,Individual,Manual,2.0,12.55,2.38,6
4.25,70000,Diesel,Individual,Manual,1.0,18.9,10.0,8
7.5,30000,Diesel,Individual,Manual,1.0,19.4,10.99,3
0.33,90000,Petrol,Individual,Manual,3.0,28.4,6.0,17
0.8,80000,Petrol,Individual,Manual,2.0,15.26,9.1,11
0.4,120000,Petrol,Individual,Manual,1.0,15.26,9.79,17
5.03,110000,Diesel,Individual,Manual,1.0,25.2,4.98,6
7.4,38817,Diesel,Dealer,Manual,1.0,23.4,13.29,3
6.0,69779,Petrol,Dealer,Automatic,1.0,18.6,8.41,3
4.5,56290,Diesel,Dealer,Manual,1.0,17.0,7.5,4
6.45,11000,Petrol,Dealer,Automatic,1.0,12.2,4.48,5
3.8,80000,Diesel,Individual,Manual,2.0,20.34,9.18,5
2.4,50000,Petrol,Individual,Manual,1.0,19.81,5.31,7
3.25,70000,Diesel,Individual,Manual,1.0,19.7,8.41,10
8.0,50000,Diesel,Individual,Manual,1.0,16.2,11.2,4
9.5,80000,Diesel,Individual,Manual,1.0,19.7,10.47,3
3.5,5000,Petrol,Individual,Manual,1.0,11.5,12.39,1
5.3,59000,Petrol,Individual,Manual,1.0,28.4,3.33,4
3.5,100000,Diesel,Individual,Manual,3.0,16.0,8.41,8
1.68,50000,Petrol,Individual,Automatic,1.0,18.0,9.99,13
2.4,45000,Petrol,Individual,Manual,2.0,20.89,4.26,5
8.5,100000,Diesel,Individual,Manual,1.0,18.9,6.58,5
5.45,110000,Diesel,Individual,Manual,1.0,19.7,15.0,7
9.5,25000,Diesel,Individual,Manual,1.0,12.99,12.33,3
2.0,68697,Petrol,Individual,Manual,3.0,21.1,15.0,8
6.6,30000,Diesel,Individual,Manual,1.0,18.5,6.55,4
4.2,40000,Diesel,Individual,Manual,2.0,12.99,11.49,8
1.5,29000,Petrol,Individual,Manual,1.0,15.7,8.8,11
1.75,68000,Diesel,Individual,Manual,2.0,28.09,9.0,8
4.25,70000,Diesel,Individual,Manual,1.0,12.8,4.48,7
6.5,94000,Diesel,Individual,Manual,2.0,20.89,8.0,6
1.8,55000,Petrol,Individual,Manual,2.0,24.3,10.99,11
8.7,40000,Diesel,Individual,Manual,1.0,23.84,14.95,2
2.75,50000,Diesel,Individual,Manual,1.0,13.0,7.51,10
6.3,25000,Petrol,Individual,Manual,2.0,13.93,10.0,4
1.5,60000,Petrol,Individual,Manual,2.0,16.1,9.0,13
3.15,25000,Petrol,Individual,Manual,1.0,20.77,9.0,5
5.8,120000,Diesel,Individual,Manual,1.0,18.6,3.4,7
8.25,35000,Diesel,Individual,Manual,1.0,19.1,13.29,3
6.5,60000,Diesel,Individual,Manual,2.0,24.52,8.41,5
0.5,62000,Petrol,Individual,Manual,2.0,27.62,8.41,17
2.0,120000,Petrol,Individual,Manual,2.0,21.1,2.5,10
1.35,120000,Diesel,Individual,Manual,3.0,17.3,4.26,8
6.8,80000,Diesel,Individual,Manual,1.0,24.52,8.44,4
6.7,80000,Diesel,Individual,Manual,1.0,9.0,8.0,4
10.0,60000,Diesel,Individual,Automatic,1.0,20.51,8.41,11
4.55,98000,Diesel,Individual,Manual,1.0,16.1,7.31,8
7.0,90000,Diesel,Individual,Automatic,1.0,21.04,10.19,5
1.6,120000,Diesel,Individual,Manual,1.0,27.39,7.51,7
2.25,100000,Diesel,Individual,Manual,2.0,15.0,11.49,8
1.4,120000,Diesel,Individual,Manual,2.0,20.4,8.19,13
0.65,100000,Petrol,Individual,Manual,3.0,19.01,9.1,13
5.0,10000,Petrol,Individual,Manual,1.0,26.6,8.41,2
3.25,53287,Petrol,Dealer,Manual,1.0,16.0,6.0,10
3.2,55885,Petrol,Dealer,Manual,1.0,20.51,4.22,9
9.5,16034,Diesel,Dealer,Manual,1.0,17.0,11.49,2
4.0,93415,Diesel,Dealer,Manual,1.0,16.55,8.41,17
6.0,20000,Diesel,Individual,Manual,1.0,20.77,8.41,4
5.1,46000,Petrol,Individual,Manual,1.0,22.1,6.84,4
3.95,50000,Petrol,Individual,Manual,3.0,22.77,9.15,5
4.69,5000,Petrol,Individual,Manual,1.0,18.16,8.41,3
2.5,42000,Petrol,Individual,Manual,1.0,18.2,3.5,4
1.3,68519,Petrol,Dealer,Manual,1.0,23.1,3.33,10
9.06,30000,Diesel,Individual,Manual,1.0,18.9,3.5,2
1.6,85000,Diesel,Individual,Manual,1.0,24.3,3.5,10
3.0,88000,Petrol,Individual,Manual,1.0,17.01,14.95,9
4.0,100000,Petrol,Individual,Manual,2.0,20.89,11.33,7
4.5,22966,Petrol,Dealer,Manual,1.0,19.0,9.15,3
4.65,80000,Diesel,Individual,Manual,2.0,18.2,16.53,7
3.25,80000,Diesel,Individual,Manual,2.0,16.1,3.5,9
1.5,70000,Petrol,Individual,Manual,2.0,21.94,9.15,13
2.5,2350,Petrol,Individual,Manual,1.0,20.3,3.5,7
1.75,50000,Petrol,Individual,Manual,1.0,17.7,9.0,10
1.75,58000,Petrol,Individual,Manual,1.0,17.5,6.43,11
1.5,80000,Petrol,Individual,Manual,2.0,15.1,2.38,15
7.97,60000,Diesel,Individual,Manual,1.0,17.0,8.8,3
8.0,35000,Petrol,Individual,Manual,1.0,18.9,5.78,2
7.5,59872,Diesel,Individual,Manual,1.0,18.9,1.99,2
1.6,110000,Petrol,Individual,Manual,1.0,18.6,9.0,9
7.0,91182,Diesel,Individual,Manual,1.0,22.32,11.2,5
1.6,60000,Petrol,Individual,Manual,3.0,18.78,4.48,11
4.0,100000,Diesel,Individual,Manual,1.0,15.37,9.0,9
4.51,120000,Diesel,Individual,Manual,1.0,25.83,8.41,8
4.21,59500,Petrol,Individual,Manual,2.0,17.0,4.98,4
9.5,45000,Diesel,Individual,Manual,1.0,21.64,11.05,5
9.5,46000,Diesel,Individual,Manual,2.0,27.39,5.0,5
2.7,60000,Petrol,Individual,Manual,1.0,24.0,11.49,8
3.6,60000,Petrol,Individual,Automatic,2.0,16.1,9.0,12
7.0,15000,Petrol,Individual,Manual,1.0,14.1,7.89,4
3.76,26000,Petrol,Individual,Manual,1.0,19.16,9.1,9
8.75,77524,Diesel,Dealer,Manual,1.0,21.79,8.41,4
4.6,40523,Petrol,Dealer,Manual,2.0,27.39,9.1,7
7.55,39000,Diesel,Dealer,Manual,1.0,18.2,8.41,3
10.5,120000,Diesel,Individual,Manual,2.0,16.78,11.2,6
8.0,25000,Petrol,Individual,Automatic,1.0,16.78,9.0,3
6.0,31000,Diesel,Individual,Manual,2.0,19.0,12.8,6
5.3,42000,Petrol,Individual,Manual,1.0,14.3,3.4,4
4.5,80000,Petrol,Individual,Manual,1.0,16.8,9.79,6
2.35,60000,Petrol,Individual,Manual,1.0,20.51,9.15,10
3.95,35000,Petrol,Individual,Automatic,2.0,20.3,9.15,8
4.5,35000,Petrol,Individual,Manual,1.0,13.5,13.68,3
6.0,5000,Petrol,Individual,Manual,1.0,17.3,7.0,2
6.1,110000,Diesel,Individual,Manual,1.0,20.51,6.55,5
6.9,20000,Petrol,Individual,Manual,1.0,28.4,3.5,4
7.9,15000,Petrol,Individual,Manual,1.0,15.1,8.41,3
2.55,40000,Petrol,Individual,Manual,2.0,20.3,8.41,7
5.0,41000,Petrol,Individual,Manual,1.0,15.96,15.2,5
3.4,100000,Diesel,Individual,Manual,2.0,17.7,3.5,10
1.5,120000,Diesel,Individual,Manual,1.0,13.0,15.2,13
5.15,120000,Diesel,Individual,Manual,2.0,18.9,8.41,6
1.6,35000,Petrol,Individual,Manual,3.0,23.4,4.22,12
1.1,120000,Petrol,Individual,Manual,2.0,19.0,7.31,14
3.6,70000,Diesel,Individual,Manual,1.0,23.84,9.54,7
2.1,110000,Diesel,Individual,Manual,1.0,19.7,2.38,12
2.6,90000,Diesel,Individual,Manual,3.0,13.6,4.98,10
1.28,60000,Petrol,Individual,Manual,2.0,20.0,3.5,14
6.0,80000,Diesel,Individual,Manual,2.0,12.55,16.53,6
6.75,25000,Diesel,Individual,Manual,1.0,15.71,9.1,2
10.0,24700,Diesel,Individual,Manual,1.0,26.59,9.0,6
0.65,100000,Petrol,Individual,Manual,3.0,14.7,16.73,13
5.0,10000,Petrol,Individual,Manual,1.0,20.62,6.38,2
3.0,50000,Petrol,Individual,Manual,1.0,19.67,11.33,11
1.25,80000,Petrol,Individual,Manual,1.0,18.15,7.89,12
1.5,80000,Petrol,Individual,Manual,3.0,21.94,12.33,14
8.91,80000,Diesel,Individual,Manual,1.0,16.1,14.95,4
10.5,70000,Diesel,Individual,Manual,1.0,21.7,7.31,6
7.5,15000,Petrol,Individual,Manual,1.0,22.32,9.1,3
3.8,27500,Petrol,Individual,Manual,1.0,28.4,11.2,9
8.0,110000,Diesel,Individual,Manual,2.0,18.0,6.0,8
2.0,120000,Petrol,Individual,Manual,1.0,19.7,6.84,11
7.0,70000,Diesel,Individual,Manual,1.0,23.59,14.95,5
3.0,74000,Petrol,Individual,Manual,2.0,16.1,8.41,11
6.7,120000,Diesel,Individual,Manual,1.0,20.8,10.47,6
3.7,40000,Petrol,Individual,Manual,1.0,17.7,9.0,4
6.0,20000,Petrol,Individual,Automatic,1.0,28.4,4.26,2
8.1,15000,Diesel,Individual,Manual,1.0,24.52,8.41,1
0.8,35000,Petrol,Individual,Manual,1.0,23.0,10.47,15
3.46,16000,Petrol,Individual,Manual,1.0,18.5,5.78,2
2.5,118000,Diesel,Individual,Manual,2.0,20.0,4.14,9
1.2,44000,Petrol,Individual,Manual,2.0,12.07,10.47,15
3.3,60000,Petrol,Individual,Manual,1.0,21.66,6.0,5
1.0,40000,Diesel,Individual,Manual,2.0,15.1,5.75,17
4.5,100000,Petrol,Individual,Manual,3.0,21.4,8.0,7
8.0,55000,Diesel,Individual,Manual,1.0,23.0,6.0,4
3.4,40000,Diesel,Individual,Manual,2.0,16.0,8.63,6
2.25,64000,Diesel,Individual,Manual,3.0,21.1,16.53,11
0.55,100000,Petrol,Individual,Manual,2.0,23.4,9.1,19
9.0,50000,Diesel,Individual,Manual,1.0,23.95,9.54,5
4.65,30000,Petrol,Individual,Manual,1.0,14.8,11.2,3
4.0,24177,Petrol,Individual,Manual,1.0,13.6,10.0,5
1.85,80000,Diesel,Individual,Manual,1.0,17.3,6.0,9
6.0,56000,Diesel,Individual,Manual,1.0,19.6,6.0,4
4.6,12000,Petrol,Individual,Manual,1.0,25.8,15.2,3
8.0,15381,Diesel,Individual,Manual,1.0,22.0,14.15,4
3.1,5000,Diesel,Individual,Manual,1.0,15.96,6.0,10
4.75,40000,Diesel,Individual,Manual,1.0,19.09,10.47,7
3.5,10000,Petrol,Individual,Manual,1.0,11.7,11.49,3
6.4,25000,Petrol,Individual,Automatic,1.0,24.0,4.14,3
3.5,50000,Petrol,Individual,Automatic,1.0,19.6,5.78,4
6.0,30000,Petrol,Individual,Manual,1.0,12.99,4.98,3
5.75,23000,Diesel,Individual,Manual,1.0,12.05,11.2,6
9.74,15000,Diesel,Individual,Manual,1.0,13.4,15.2,2
4.45,5000,Petrol,Individual,Automatic,2.0,26.3,6.43,3
5.8,15000,Diesel,Individual,Manual,2.0,23.01,7.31,6
10.5,20000,Diesel,Individual,Manual,1.0,20.45,4.58,1
6.0,50000,Diesel,Individual,Manual,1.0,18.12,4.14,6
3.7,40000,Petrol,Individual,Manual,2.0,12.99,2.38,4
1.5,70000,Petrol,Individual,Manual,3.0,18.49,5.18,14
4.83,15000,Petrol,Individual,Manual,1.0,20.51,3.33,4
4.7,10000,Petrol,Individual,Manual,1.0,21.19,14.95,5
9.5,25000,Diesel,Individual,Manual,1.0,17.0,7.89,3
4.5,50000,Petrol,Individual,Manual,3.0,15.96,8.41,8
6.0,5000,Petrol,Individual,Automatic,1.0,19.3,12.7,1
3.0,60000,Petrol,Individual,Manual,1.0,18.16,6.0,12
1.6,74800,Petrol,Individual,Manual,2.0,21.94,6.0,14
1.2,80000,Petrol,Individual,Manual,2.0,21.94,6.58,17
3.4,120000,Petrol,Individual,Manual,1.0,17.0,15.2,3
1.38,120000,Petrol,Individual,Manual,2.0,22.9,9.93,14
2.31,80000,Petrol,Individual,Manual,3.0,23.0,8.19,11
8.0,120000,Diesel,Individual,Manual,2.0,19.67,9.0,8
9.6,20000,Petrol,Individual,Manual,1.0,13.2,4.22,2
1.2,70000,Petrol,Individual,Manual,2.0,15.3,14.95,12
